지역 및 규모,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
9개도(102㎡초과 ~ 135㎡이하),96.64571277,96.7483698,96.73161157,96.90608605,96.88298338,96.77464416,96.72656592,96.70086311,96.67489719,96.83168087,97.05329471,97.19243602,97.3376495,97.48422892,97.67028732,97.94611297,98.27060399,98.62565593,98.93006587,99.15124789,99.33380232,99.57890316,99.88940458,100.0868629,100.1623532,100.1800492,100.1664502,100.1154486,100.0551993,100.0363574,99.9870436,99.94673847,99.91121935,99.92173156,100.0132468,100.0371557,100.0244219,99.9536814,99.89972741,99.85298727,99.78515614,99.71607451,99.6954684,99.78028244,99.91241561,100.0090683,100.0106562,100,99.93541887,99.98538667,100.2908705,100.4660561,100.5531193,100.5550448,100.5044959,100.311966,100.275071,100.4021744,100.5925759,100.6777905,100.6139743,100.4557195,100.3088675,100.1023517,99.87164075,99.62507379,99.42838887,99.27236265,99.16712753,99.18256036
9개도(135㎡초과),99.98920998,99.7398449,99.71088613,99.65728216,99.3737631,99.02599766,98.87245377,98.64416824,98.59343236,98.35063022,98.37617269,98.41532016,98.51571745,98.65606862,98.82460685,99.01848658,99.32636664,99.54022255,99.81682922,99.97002939,100.1207647,100.293846,100.4708213,100.6444867,100.6255972,100.6511687,100.6147968,100.5746298,100.4795199,100.3784018,100.2612296,100.2536366,100.2313264,100.209202,100.283696,100.3499329,100.3525521,100.2996692,100.2282268,100.1991679,100.1562789,100.0593356,99.94728384,100.0326704,100.0743995,100.0807937,100.083555,100,100.0424624,100.0563574,100.4299888,100.4491127,100.8193659,100.9161391,101.1511194,101.1880586,101.0064403,101.2504135,101.5357212,101.6906376,101.7753541,101.6252484,101.4790816,101.2846792,100.9975558,100.7700215,100.5221363,100.2745289,100.2283965,100.1639058
8개도(40㎡이하),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.81055502,99.51297068,98.9994661,98.40408482,97.69631833,97.21820661,96.62381666,96.15125695,95.39169297,94.98902958,94.65545527,94.26985743,93.67020032,93.01093288,92.52851819,92.07562471,91.54056728,91.26072905,90.89898262,90.39697991,89.83827603,89.36200118
8개도(40㎡초과 ~ 60㎡이하),97.67801063,98.11610365,98.38722902,98.68780207,98.91664492,99.07859368,99.21028566,99.35168032,99.49684765,99.76855043,100.1254754,100.4347722,100.6956596,100.9142665,101.1495461,101.4464832,101.759407,101.9588021,102.1518278,102.2373076,102.3939291,102.6191107,102.7684038,102.9329851,102.9868149,102.9742656,102.9208036,102.8335573,102.7521422,102.596062,102.3819442,102.162838,102.0018321,101.8823243,101.8056748,101.732917,101.5960307,101.5172433,101.4246475,101.364802,101.2017217,101.0357705,100.8981331,100.7757949,100.5899671,100.4209041,100.2405305,100,99.80177461,99.41753684,99.02762152,98.73128789,98.26285729,97.63411475,97.10900082,96.61235316,95.96526884,95.47980742,94.93638873,94.50939083,93.91792992,93.35945049,92.91710016,92.38826173,91.80061102,91.24201105,90.67825041,90.06863386,89.45259899,88.91153233
8개도(60㎡초과 ~ 85㎡이하),98.10206539,98.47984304,98.71794456,98.92682794,99.13116305,99.25734969,99.36015796,99.47134267,99.55972988,99.72695705,100.0008422,100.227427,100.4560213,100.6308038,100.7615299,100.9833229,101.2532715,101.4133249,101.6209608,101.7294292,101.9275887,102.2125896,102.3909153,102.5576575,102.7031563,102.7288618,102.7036147,102.6178793,102.5003794,102.3855587,102.2197832,102.0609036,101.8703238,101.7619481,101.6677407,101.5798785,101.4612444,101.4055742,101.3099789,101.2396103,101.1167254,101.0203693,100.8947737,100.7236154,100.5850928,100.419064,100.2524327,100,99.80920771,99.51377552,99.29831665,99.05400465,98.74373724,98.20878626,97.77529837,97.31763428,96.78894518,96.37270375,95.97775662,95.5817546,95.0990249,94.70613271,94.41936148,94.08817861,93.63761737,93.19154671,92.78739712,92.4140434,92.0787563,91.74939624
8개도(85㎡초과 ~ 102㎡이하),98.17721885,98.41094187,98.50664646,98.55189402,98.58305426,98.59301088,98.7943576,98.87973622,98.83195436,98.95088256,99.41616075,99.68230597,99.91309898,100.2235409,100.4650281,100.6970819,101.15695,101.2296565,101.3014214,101.3896549,101.4848296,101.4845787,101.5794018,101.6758226,101.7009372,101.5818363,101.4694121,101.4348303,101.3953789,101.3541603,101.2369442,101.2086355,101.2119892,101.224213,101.4377806,101.336224,101.3944269,101.3606255,101.220644,101.3033178,101.282415,101.482977,101.2718627,101.1091447,100.8511203,100.5768515,100.4790637,100,99.85829186,99.87066074,99.83414451,99.86590451,99.63962224,99.39999133,99.0763896,98.88761879,98.45280329,98.13490889,97.78555245,97.84348909,97.78460278,97.54492973,97.20969099,96.75449313,96.28964476,96.0281553,95.61307237,95.28189551,95.09993706,94.65620263
8개도(102㎡초과 ~ 135㎡이하),98.0668975,98.52089397,98.5645669,98.64438908,98.82153334,98.87990893,98.94699992,98.95970424,99.00054442,99.16639883,99.42219268,99.64841783,99.89469418,100.1395524,100.2465867,100.427953,100.669144,100.8246113,101.0327003,101.1319152,101.253783,101.4746549,101.6032948,101.74843,101.7430532,101.7359871,101.7256494,101.6315798,101.5382948,101.5215702,101.4264575,101.2839929,101.185227,101.1893431,101.1922277,101.1114567,101.0858034,101.0521857,100.999809,100.9280686,100.8072748,100.7542308,100.6682507,100.6052497,100.4336077,100.3086074,100.1356572,100,99.77126986,99.59595143,99.55982466,99.40457824,99.22890982,98.95556095,98.61289237,98.19089868,97.82130286,97.48882498,97.0275185,96.72757951,96.58352081,96.26193522,96.0484217,95.81829659,95.6064141,95.41145227,95.09379004,94.72420332,94.36921039,94.0843951
8개도(135㎡초과),99.31977184,99.80190225,99.83617956,99.76904393,99.82040558,99.79711484,99.77194223,99.88160296,99.89656842,99.23278927,99.5358746,99.66172167,99.94516724,100.1758292,100.2389911,100.3655717,100.6069408,100.7614519,101.0320096,101.0486349,101.3678919,101.6103644,101.7648676,101.9251259,101.8272849,101.8972584,101.837775,101.8077023,101.8408713,101.7071852,101.6788443,101.6073497,101.5635533,101.4232148,101.4285033,101.4542784,101.4950491,101.3650892,101.3266361,101.3819395,101.3814411,101.2772105,101.1504215,101.0010701,100.5506626,100.4843494,100.2966651,100,99.99371115,99.59574649,99.54570902,99.52988996,99.39884176,99.07055373,98.83359892,98.38182566,97.4791305,96.8171537,96.51050067,96.26798653,96.06109672,95.74928431,95.45057581,95.2137501,94.6192443,94.40927317,94.15153688,93.7224826,93.64307144,93.34769675
서울(40㎡이하),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100.4966878,101.2301569,101.9446943,102.3624132,102.7730542,102.7482597,102.61703,102.9807412,103.1712849,104.2564601,104.8486394,104.8323297,104.7132109,104.3256161,104.0679344,103.7676564,103.534579,103.4406247,103.2024296,103.0525619,103.1207639,103.1350363
서울(40㎡초과 ~ 60㎡이하),82.12590873,82.47246999,82.90464174,83.33044563,83.44571548,83.38091296,83.3938006,83.40066718,83.60409739,84.01929307,84.48322337,84.62785894,84.65626977,84.83469662,85.16072409,85.71616744,86.5022436,87.15938494,87.86983058,88.46198517,89.08014466,89.82504865,90.51474976,91.27577068,91.76166862,91.80592701,91.82014354,91.86534674,92.00563911,92.26820564,92.63576865,93.04050759,93.5058329,93.95775884,94.72968146,95.44013444,95.65052399,95.74636831,95.83922762,96.01060335,96.38100308,96.93654666,97.97576648,98.69286055,99.4457244,99.4262876,99.67030581,100,100.7047874,101.9955067,103.3495297,104.1660804,104.4640285,104.6874465,105.0101933,105.3499478,106.2628555,108.3532641,109.0845635,109.2004035,109.0101841,108.4879412,108.0488956,107.5429127,107.0304075,106.7904074,106.665403,106.7639076,106.9467094,107.1983965
서울(60㎡초과 ~ 85㎡이하),86.10256135,86.35308918,86.64197557,87.00425438,87.0271001,86.93967642,86.85096197,86.83664929,86.91421836,87.2493819,87.61573248,87.7369278,87.77592351,87.87872481,88.11309692,88.54139767,89.22510923,89.71884318,90.33056511,90.80545273,91.31530626,91.94588051,92.62105566,93.20493479,93.59944219,93.64348051,93.64862058,93.63082071,93.70182635,93.89122548,94.18211813,94.46538282,94.78594975,95.12447309,95.70210942,96.16570193,96.30089438,96.33195947,96.40670044,96.57051624,96.7952805,97.22399353,98.18268659,98.6077261,99.19385004,99.19799038,99.48800349,100,100.8770104,102.2475117,103.6704594,104.5163938,105.0435716,105.3376607,105.5953161,106.0378283,107.0552416,109.129796,109.7284981,109.7644342,109.557352,109.1341309,108.7333037,108.2981565,107.9804051,107.7422525,107.6716118,107.7599274,107.9265956,108.1251777
서울(85㎡초과 ~ 102㎡이하),84.62696915,84.927254,85.07891988,85.18447351,85.15015035,85.1980354,85.10846302,85.25245673,85.33896872,85.8929547,86.43825735,86.54264658,86.46661804,86.6350115,86.91552499,87.23601445,87.70306239,88.24156073,88.67560886,89.36196846,89.6979585,90.24197105,90.57057462,91.24645287,91.44355151,91.38915697,91.36477714,91.26066968,91.32094895,91.57143662,92.09674611,92.50621293,93.02804543,93.53218575,94.75308878,95.65768263,95.58774895,95.47648894,95.61361806,95.8369759,96.13038017,96.71125657,98.14735606,98.50968195,99.12228922,99.11900948,99.42705556,100,101.1990234,102.9998818,104.6226675,105.4555287,105.6891653,105.9136774,105.9642178,106.0600234,106.7073283,108.5684199,109.1427938,109.1089971,108.9273194,108.2826407,108.0123564,107.5946734,107.133563,106.9227387,106.9120414,107.0750551,107.1989791,107.2275039
서울(102㎡초과 ~ 135㎡이하),90.60131471,90.65281769,90.77057149,90.99895502,90.90345655,90.84674072,90.78151135,90.67319135,90.64771187,90.89060626,91.08955227,91.16451711,91.1025182,91.16408496,91.43972408,91.75678901,92.28828841,92.68250763,93.22313384,93.53285246,93.894181,94.297667,94.77509692,95.13552782,95.41976244,95.49559614,95.50363349,95.47461047,95.53919696,95.63381339,95.86801665,96.14538638,96.42593089,96.69559384,97.18423967,97.5839775,97.61047629,97.55502069,97.55964082,97.66053701,97.83729389,98.06098819,98.82130335,99.11823875,99.49558556,99.50198569,99.70035252,100,100.9103259,102.3218297,103.9445175,104.7667495,105.0717923,105.3543567,105.5810371,105.8980924,106.7832023,108.6903014,109.3236805,109.3963836,109.2577423,108.8839911,108.4689857,108.0809002,107.7785936,107.6228048,107.5319571,107.6163909,107.74864,107.941161
서울(135㎡초과),92.88790742,92.84776275,92.78331287,92.79479381,92.63532913,92.49170514,92.25138686,92.09009283,92.0868493,92.21724954,92.32481364,92.48023835,92.44485766,92.53847064,92.73099644,93.12436144,93.46924041,93.83249303,94.14731436,94.37049967,94.55485005,94.90690358,95.18024167,95.55666533,95.69854872,95.72770214,95.65239383,95.59949008,95.62888289,95.71223983,95.9885752,96.21197895,96.437443,96.80818185,97.32343361,97.53233238,97.46286478,97.33496658,97.27333383,97.43226208,97.66703536,98.01178142,98.78705506,99.08879962,99.45532616,99.39412275,99.54835589,100,101.104742,102.9692117,104.7571474,105.4210473,105.5442736,105.4883817,105.4137354,105.3333203,105.7024423,107.3307652,107.7575114,107.7729061,107.5858714,107.1743114,106.7451745,106.4243772,106.0815201,105.8918764,105.846067,105.9037407,105.9854612,106.2367092
서울 강북지역(40㎡이하),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100.037723,100.2253775,100.4298432,100.7704139,101.0415104,100.8945328,100.6916295,101.1431932,101.4605115,102.2333265,102.7941705,102.7926934,102.6509338,102.5428992,102.5257101,102.3043371,102.1506502,102.0825885,101.9051281,101.8582491,102.025963,102.0578914
서울 강북지역(40㎡초과 ~ 60㎡이하),83.20607837,83.60286703,84.00551824,84.44283463,84.76073881,84.72158833,84.76566582,84.7220546,84.86398284,85.12803471,85.561894,85.82326152,85.93392761,86.08975134,86.38892263,86.88071279,87.62129449,88.1758954,88.75217014,89.31225751,89.90250224,90.65435822,91.34251326,92.09583091,92.60804665,92.6821817,92.7574129,92.8074285,92.87602256,93.01542122,93.2355292,93.54602577,93.98730471,94.35081173,94.95673701,95.78149382,96.03442801,96.12800088,96.17341879,96.28316699,96.55999918,97.07554237,97.99243183,98.90999802,99.5928645,99.55462786,99.74218262,100,100.3816453,101.0593093,102.0470313,102.8147839,103.0149401,103.3579502,103.7840778,104.1103436,104.9142374,106.6995861,107.4435632,107.6569334,107.5481579,107.1231506,106.8120528,106.4453153,105.9409344,105.7057166,105.5654742,105.6328949,105.84416,106.1271103
서울 강북지역(60㎡초과 ~ 85㎡이하),88.63740934,88.99683743,89.22271755,89.5243505,89.62365952,89.58802902,89.52175055,89.48162176,89.45097833,89.64870504,89.93935541,90.08201654,90.18378837,90.27058309,90.42426604,90.77804392,91.20921078,91.55092162,91.97434265,92.41949284,92.90680253,93.5968736,94.33352275,94.9443007,95.23515869,95.26772284,95.31799362,95.35187597,95.42028408,95.50459451,95.6407138,95.8174513,96.05435886,96.28925716,96.68913989,97.04907367,97.22744617,97.28635956,97.31620685,97.40556906,97.56139566,97.93708179,98.56154424,99.03383461,99.42502782,99.49483,99.66267436,100,100.4679069,101.1363262,102.1627612,103.027136,103.5051724,103.8604167,104.3448633,104.8545118,105.7706024,107.3245921,108.0377268,108.2182702,108.129735,107.84265,107.5629796,107.2434384,107.0349415,106.8574777,106.772455,106.7813352,106.887983,107.0810152
서울 강북지역(85㎡초과 ~ 102㎡이하),89.8452692,89.96085803,90.02221599,90.10379804,90.25837187,90.18161958,90.1156963,90.20198131,90.22440499,90.34214516,90.53480411,90.40749659,90.46378772,90.81622252,91.20059772,91.54941354,92.15035752,92.31248528,92.67166603,93.28308117,93.677459,94.16030557,94.54343605,95.31309483,95.58556043,95.66553866,95.75841394,95.755976,95.8405548,95.87365154,96.04666737,96.27549639,96.20852016,96.55732394,96.98161683,97.62727446,97.77713683,97.79808597,97.79741844,97.89829343,98.08018265,98.36872388,98.87879831,99.35557206,99.6105287,99.78782688,99.83844972,100,99.83298793,100.108722,100.7399839,101.1355244,101.4667399,102.0376907,102.2848121,102.6095155,103.620486,105.0597532,105.9130996,106.0344252,105.9597278,105.818602,105.6574,105.4638395,105.4427093,105.3664742,105.3235455,105.3922916,105.5562177,105.7035242
서울 강북지역(102㎡초과 ~ 135㎡이하),94.59706306,94.60140223,94.65895171,94.8949699,94.78657918,94.70380095,94.56793079,94.43465133,94.31103118,94.41679947,94.46382109,94.47307528,94.41451789,94.40378048,94.58833297,94.710085,95.05774929,95.28609904,95.62870971,95.97292223,96.40489324,96.73755918,97.27679552,97.65108324,97.76208686,97.81193516,97.82257395,97.81133276,97.90007799,97.99415069,98.11302479,98.22730754,98.40572879,98.53300187,98.69075236,98.82931734,98.91174859,98.93740902,98.93681156,98.94055146,99.01404825,99.12761482,99.43496441,99.61032697,99.81943247,99.80964422,99.89764774,100,100.3898714,100.9773559,101.8770812,102.5807182,102.9443861,103.3223164,103.6649036,104.2828149,105.2474775,106.8047992,107.419952,107.6814768,107.655465,107.4540797,107.2470544,106.9936612,106.8213858,106.7158946,106.6475625,106.7403946,106.893912,107.1343865
서울 강북지역(135㎡초과),98.17997576,97.93252272,97.59841237,97.5298943,97.36571165,97.25268654,96.90793896,96.62766219,96.57356521,96.57159628,96.49915849,96.57665478,96.6262478,96.65843351,96.55382049,96.68438423,96.66550486,96.84649584,96.95097164,97.02244905,97.26714392,97.44688286,97.68513998,98.02957193,98.1111107,98.16122367,98.19648941,98.06215686,97.96460513,97.98431361,98.02678236,98.12992131,98.16514673,98.25920067,98.67963935,98.93909037,99.02936563,99.02936656,98.91605395,98.91586845,99.03665502,99.23488728,99.524562,99.76764651,99.82897723,99.81010183,99.8847298,100,100.3015598,101.2107104,102.4209742,103.2963247,103.4373198,103.6201754,103.7815597,104.0155445,104.5806094,105.3905489,105.8770529,106.0796637,106.1998688,106.0351374,105.9502891,105.8274458,105.7729187,105.7289039,105.6601876,105.7131502,105.7115944,105.9037892
서울 강북지역 도심권(40㎡이하),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100.1301195,100.4759787,100.8168793,101.4748598,101.6084115,101.8073589,101.8073589,102.0500774,102.209162,102.4039704,102.5955126,102.6908535,102.6908535,102.8875727,102.8875727,102.9572487,102.8917632,102.7667003,102.7099373,102.5398199,102.6626802,103.0106743
서울 강북지역 도심권(40㎡초과 ~ 60㎡이하),85.50768893,85.42838475,85.54690602,86.03997356,86.41648361,86.66077915,86.62444537,86.7608896,86.73013278,86.90198485,87.18006267,87.39909591,87.42300162,87.458119,87.85150805,88.18443453,88.65910738,88.90693921,89.29749263,89.72348894,90.04880289,90.38689825,90.67266869,91.19897714,91.48488632,91.60036767,91.69899257,91.6602176,91.779903,91.96488273,92.19023931,92.60421925,92.98882926,93.35342126,93.8149594,94.25093386,94.48584563,94.67017713,94.81657967,95.18309413,95.62127084,96.06054936,96.97595391,97.81773778,98.94968816,99.13030471,99.275961,100,100.6007729,101.61779,104.475394,106.0250178,106.7737363,107.4031728,107.7260585,108.2396373,109.9569441,111.9782725,112.4263818,112.5577711,112.5777694,112.096836,111.6079566,111.0769654,110.7420324,110.3347379,110.2600268,110.3215379,110.8700975,111.2977482
서울 강북지역 도심권(60㎡초과 ~ 85㎡이하),92.19726183,92.0556812,91.79108794,91.77380695,91.5190955,91.42588972,91.42065564,91.4242808,91.39415023,91.55277986,91.83327215,91.93229673,91.93566532,91.94437147,92.08309915,92.41503883,92.81969454,93.06021463,93.23426676,93.33101247,93.47518133,93.64711748,94.08363482,94.2664908,94.50740988,94.52496293,94.48964823,94.58254409,94.64747974,94.70970533,94.87449612,95.03121611,95.44768952,95.66559801,95.98121059,96.51366453,96.67182225,96.84510232,96.87212602,97.02087743,97.24046963,97.5271769,98.06187257,98.55630828,99.10322971,99.23352359,99.59102864,100,100.4300633,101.6022323,103.7983095,104.9469284,105.7218307,106.4048423,107.0186779,107.8245444,109.6748777,111.2873846,112.0319229,112.3070929,112.1423643,111.7788663,111.5814351,111.3626869,111.0817593,110.982965,110.7757067,110.8094879,110.9456047,111.1680556
서울 강북지역 도심권(85㎡초과 ~ 102㎡이하),94.14211937,93.96893432,93.45755265,93.07811392,93.33792204,92.80535561,92.64752241,92.57938943,92.41606893,92.53220575,92.64924051,92.64924051,92.36454436,92.36454436,92.36454436,92.44936978,92.46257444,92.54004026,92.78882356,92.86553691,92.91923045,92.91923045,92.93130236,93.04612586,93.16030586,93.19626085,93.25665684,93.42118832,93.46328015,93.48120104,93.85742991,94.52451494,94.49294021,94.86322086,95.60875394,95.80047952,96.10812651,96.10812651,96.22259577,96.6688674,97.11420158,97.48343955,98.27105042,99.49377883,99.93260806,99.95118955,99.96292619,100,100,100,102.1750721,103.0103652,103.1641988,103.7156054,105.1081758,105.4554301,107.3819962,108.2285331,108.8588231,109.1719275,109.1719275,109.1719275,109.1719275,108.8979743,108.0698449,108.0698449,108.0698449,107.7916761,107.7916761,107.930895
