지역,Nov-03,Dec-03,Jan-04,Feb-04,Mar-04,Apr-04,May-04,Jun-04,Jul-04,Aug-04,Sep-04,Oct-04,Nov-04,Dec-04,Jan-05,Feb-05,Mar-05,Apr-05,May-05,Jun-05,Jul-05,Aug-05,Sep-05,Oct-05,Nov-05,Dec-05,Jan-06,Feb-06,Mar-06,Apr-06,May-06,Jun-06,Jul-06,Aug-06,Sep-06,Oct-06,Nov-06,Dec-06,Jan-07,Feb-07,Mar-07,Apr-07,May-07,Jun-07,Jul-07,Aug-07,Sep-07,Oct-07,Nov-07,Dec-07,Jan-08,Feb-08,Mar-08,Apr-08,May-08,Jun-08,Jul-08,Aug-08,Sep-08,Oct-08,Nov-08,Dec-08,Jan-09,Feb-09,Mar-09,Apr-09,May-09,Jun-09,Jul-09,Aug-09,Sep-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19
경기 서해안권 안산시,55.28948156,54.75640826,54.45698541,54.55390105,54.58311142,54.66484173,54.69614192,54.48363917,54.24172927,53.91558835,53.75350583,53.58534234,53.38689147,53.19721088,52.9331011,53.15805241,53.52479522,53.75877057,54.00518124,54.19594436,54.49642625,54.66487156,54.67437851,54.38726457,54.18494442,54.06269877,54.07298872,54.42015003,54.56297573,54.68589705,54.94173659,55.09105401,55.21424128,55.52242967,56.1349533,57.73803335,63.49890286,69.02441284,71.84777464,72.62967639,73.33167449,74.2383072,74.92152261,75.62916918,77.13954949,79.38866849,80.92808981,82.17659136,83.39274524,84.31089039,84.69026888,85.55457738,86.78901602,88.24882464,88.76811696,89.44186574,89.82221529,89.89610458,89.9809821,89.88542953,89.54787765,89.04472914,88.421953,88.11113034,87.89128128,87.51564926,87.23275861,87.27507697,87.3234241,87.45480054,87.86945543,88.10940879,88.25916201,88.22365148,88.37818899,88.71940554,88.78172584,88.78955565,88.51380035,88.15891001,87.8022957,87.47810695,87.37286848,87.27428314,87.12800302,87.23955965,87.35732141,87.56914087,88.04191812,88.16155794,88.09516638,88.18063593,88.25149808,88.24317189,88.41146929,88.60400031,88.64384969,88.63505572,88.74919598,88.78918177,88.614219,88.5384556,88.54625745,88.43597521,87.88891677,87.43217866,87.28875643,87.22369635,87.14953638,86.93216932,86.49707461,86.30567812,85.96268352,85.85512052,86.35330679,86.50118508,86.47551877,86.23675283,86.30692006,86.73383982,86.99296109,87.20143604,87.74154428,88.26216887,88.78492347,88.55416264,88.48898194,88.47878352,88.56684545,88.64383318,89.97818666,90.34881098,90.75288127,91.11579928,91.41467751,91.88886729,92.99828122,94.66860986,95.94426317,96.96985451,97.89489197,98.38808815,99.03580029,99.86915614,100.2805676,100.2244151,100.1607505,100.0426652,99.78834147,99.4560927,99.37670982,99.57235105,99.69284749,99.75257357,99.79486001,99.92751614,99.97019442,99.97377558,99.96784643,99.94395944,99.94555461,99.97244659,99.95059308,99.97405196,99.96101784,100.0541819,100.1289083,100.1277314,100,99.91072443,99.68215702,99.4332851,99.20949207,98.86418917,98.14630911,97.29548654,96.00057663,93.95802668,93.28694477,92.95049312,92.54511755,92.05159838,91.45197786,91.06338247,90.86175084,90.59943478,90.54085985,90.22352673,90.18971421,90.10849874,90.18735157,90.50608395,90.88020035
경기 서해안권 안산시 상록구,54.23598534,53.71774157,53.26410867,53.51105439,53.54815447,53.64732055,53.74823122,53.72991384,53.44970145,53.43264626,53.31583901,53.09314904,52.93718001,52.83477051,52.6452328,52.80603654,53.07429235,53.32289651,53.46964177,53.50180003,53.92445287,54.23751901,54.32514558,54.1768612,53.98004988,53.9110637,53.98334018,54.27083585,54.48651502,54.55798626,54.91083607,54.92834105,55.1221738,55.66601478,56.31714162,58.0133416,64.20370637,70.28817215,73.93364222,75.33822385,76.30220698,77.00531156,77.63926338,78.2885029,78.68995767,79.91150946,81.37053483,82.9429097,84.25268856,84.60751506,84.89495907,85.59168194,86.47837702,87.91863743,88.60124237,89.16166508,89.4356061,89.54148344,89.60790115,89.52440237,89.18493138,88.82677296,88.0389334,87.68874739,87.47863376,87.30061121,87.28422617,87.29259158,87.37122951,87.36989541,87.66274356,87.80797656,88.1063415,87.9379771,88.179697,88.85460468,88.99924705,88.97460308,88.67188693,88.21053221,87.85218648,87.62006767,87.55860433,87.569359,87.29332815,87.49813885,87.67658799,87.96722368,88.48396318,88.57933985,88.58181529,88.61279434,88.64731995,88.62340363,88.5687151,88.90133974,88.98976982,88.98668354,89.01174468,89.01174468,89.04727444,88.75186097,88.65876258,88.56179353,87.81437358,86.88699532,86.72252731,86.39460083,86.45216796,86.48761246,86.43660889,86.33918646,85.72273339,85.36160873,85.85242465,86.0304351,86.21102797,86.09120716,86.12826806,86.78141323,87.12843264,87.53394722,88.12991027,88.36816255,88.90703333,88.48302812,88.28419452,88.26060787,88.3287761,88.36983185,89.42452937,89.89372942,90.33606747,90.69585493,91.16388885,91.61075165,93.00635151,94.93477728,96.10714603,97.21675044,98.04263456,98.44908688,99.05559547,99.54332068,100.0033553,99.91691383,99.851473,99.77033399,99.67995834,99.6013176,99.47350991,99.80017537,99.98165503,100.0601509,100.1256934,100.2785261,100.3532169,100.3647823,100.3738445,100.3299796,100.3311126,100.3227229,100.3130037,100.3042081,100.2544793,100.2149015,100.2557483,100.2062387,100,99.92063037,99.55994789,99.3324853,99.10925123,98.90787449,98.20331557,97.56692279,96.19588853,93.88682908,93.10931173,92.78564092,92.49889762,92.07189476,91.37538342,90.99729036,90.79164348,90.5481121,90.46957692,89.79952465,89.7332227,89.70226902,89.94836919,90.38436338,90.66035985
경기 서해안권 안산시 단원구,56.17364643,55.62805303,55.46095538,55.4291819,55.45163629,55.51843864,55.49031869,55.1128585,54.90345499,54.31656127,54.11651703,53.99410947,53.76002655,53.49728597,53.17092084,53.44941566,53.89858368,54.12027892,54.45033375,54.77479402,54.97218153,55.0191783,54.96333716,54.56052295,54.35362854,54.18714486,54.14604372,54.54266082,54.62510055,54.79064639,54.96616748,55.22466831,55.28927449,55.40304398,55.98384622,57.51054675,62.92152163,67.99670588,70.16848922,70.46535713,70.96483717,72.02723576,72.74786818,73.50009685,75.88090411,78.95795879,80.56296605,81.54754914,82.68765373,84.06507169,84.51994005,85.52224522,87.04461646,88.52063029,88.90436902,89.6721033,90.14090151,90.18817609,90.28840617,90.18282943,89.84688479,89.22331942,88.7376996,88.45966248,88.23171303,87.69185671,87.18854432,87.25887622,87.28222863,87.52322273,88.03874914,88.35731985,88.38378282,88.45846873,88.54065487,88.60615742,88.60074964,88.63528193,88.38171579,88.11454945,87.75937045,87.35931894,87.21806151,87.02964971,86.98999289,87.02488836,87.09283916,87.24005833,87.67683376,87.81632565,87.69360277,87.82363613,87.92424307,87.92868709,88.28007898,88.35747147,88.35747147,88.34399868,88.53106349,88.60392328,88.25620886,88.36073605,88.45162959,88.33037635,87.94879545,87.88347699,87.75765552,87.9130082,87.72824938,87.30381667,86.55619071,86.28869859,86.16745145,86.26667561,86.77093558,86.89419232,86.70030957,86.36484137,86.46190041,86.70553749,86.89368972,86.94349877,87.43879634,88.18684129,88.69664438,88.62216514,88.66544582,88.66612812,88.77037495,88.87660307,90.43932092,90.7293905,91.10226022,91.46776988,91.62773073,92.12437206,92.99975801,94.46020213,95.8198876,96.77728153,97.782912,98.34671292,99.02803734,100.1439525,100.5155483,100.4842095,100.4219957,100.273629,99.8851969,99.34628861,99.30628029,99.39546298,99.46649823,99.51101351,99.53508908,99.65195106,99.66958283,99.66691938,99.64926787,99.64100348,99.64296008,99.6974553,99.66610647,99.71480991,99.73051352,99.92779217,100.0291312,100.065948,100,99.90321824,99.77486857,99.50974061,99.28552338,98.83109672,98.10313092,97.09029175,95.85283094,94.01201709,93.42178305,93.07561528,92.58015898,92.03622051,91.51542438,91.11827225,90.91990772,90.64229505,90.59997022,90.57088414,90.5637263,90.44128338,90.38325062,90.60628718,91.06046738
경기 서해안권 시흥시,54.73968809,54.78770443,55.12906818,55.19581754,55.25533642,55.13029045,55.01575906,54.62301393,54.32334167,54.0313272,53.62609725,53.42086027,53.33250181,53.12712781,52.97147075,53.00142912,53.06645836,53.19330834,53.37919095,53.48815751,53.54146165,53.54707973,53.61906688,53.62073279,53.53492178,53.46160207,53.45484644,53.53090779,53.57115032,53.77389655,53.98837116,53.96731257,54.03341654,54.01439658,54.41108712,55.14570318,59.57562556,63.49465374,66.09438103,67.14903642,67.58839924,68.09751528,68.28250391,69.2882309,72.51929233,77.21348937,79.91908613,81.95778159,83.63272349,84.99676544,85.45612036,85.82177687,86.64982005,88.95693603,90.63571127,91.80404941,92.33318464,92.69810288,93.14099395,93.01302751,92.35881761,91.5958358,90.82925279,90.52712163,90.18914577,90.01779532,89.86639368,90.67779766,91.01796043,91.36071341,91.66260677,91.95062456,92.07391033,91.95841888,91.76977758,91.76063877,91.92469144,92.13503502,91.81088753,91.10238988,90.48174337,90.4207703,90.46744955,90.31922129,90.29169822,90.29545292,90.38613381,90.71498968,90.90758143,91.30330278,91.40566698,91.37910494,91.37612901,91.5433879,91.66679892,91.81871124,91.98816294,91.8917014,91.94819814,91.97933012,91.81163869,91.84360351,91.35658152,90.39774495,89.89398047,89.49369044,89.19387978,89.17096521,88.78606572,88.44015662,87.76942886,86.98128397,86.75289104,86.66719069,86.88228682,87.05534906,87.07900403,86.84147099,87.01466488,87.52927436,87.71560278,88.11842037,88.29705526,88.75606686,89.20974223,89.03099483,88.85060437,88.72045733,88.72511271,88.89157737,89.65037275,89.97779416,90.16534439,90.35087288,90.59144691,90.8720093,91.57256897,92.80766915,93.9245828,94.73944909,95.41090584,95.89793704,96.47912032,97.38311963,97.57704073,97.63638812,97.55325644,97.46974056,97.39989625,97.43992264,97.44627667,97.74473042,97.80599911,97.88706484,97.94122975,98.02308606,98.07781352,98.07781352,98.07581602,98.06546644,98.09002141,98.20239946,98.32413406,98.45222201,98.56873567,99.07071734,99.44979513,99.78203333,100,100.0562914,99.94719135,99.84530225,99.75084932,99.62854469,99.43519689,99.25223177,99.04134213,98.73274854,98.73168998,98.88556346,98.80954486,98.60318793,98.40066874,98.29741812,98.03464008,97.41013511,97.05356389,96.72999075,96.33681305,96.10759615,96.12084806,95.90718604,95.98866799
경기 서해안권 광명시,61.58126265,59.86406606,58.62947104,58.99202885,59.09898504,59.07469807,58.48813458,57.68811147,57.38234568,56.83581474,55.9217672,55.03680305,54.50752509,53.95747236,53.2308513,55.04079185,56.05265893,56.63461059,56.63829196,57.32670959,58.31297648,58.91066568,58.8289694,58.00492928,57.38278517,57.32458537,58.21734031,58.86676778,59.15744377,59.4431698,59.87619315,59.81744365,59.79972633,59.84542358,60.13234494,62.05114058,67.27916742,70.02968225,70.67186209,71.79426989,71.85788457,71.92728662,71.83265726,71.99199586,72.16959854,72.52210837,73.06910164,74.20725273,75.33710758,76.16759535,77.9269496,79.33888055,82.12822172,85.09387421,85.81005785,87.24404899,88.31340828,89.01064138,89.20132973,88.95183942,86.99864894,85.17143693,83.01518735,82.63259273,81.8148019,81.51722659,81.67172315,82.11627742,83.13907524,83.88973304,84.90293819,84.79779267,83.90892184,82.93110873,82.46319113,82.81994832,82.95561767,82.74869711,81.47784747,80.24544391,79.99583681,79.39434696,79.34043288,79.28833894,79.31900948,79.53171859,79.5070965,79.94334278,80.38140847,80.60624464,80.55740018,80.63833748,80.85644058,81.1290573,81.33725857,81.36578783,81.18132104,80.9656332,80.62660964,80.03655407,80.08966757,79.98481567,79.62686459,79.29318145,78.85751833,78.4813357,78.24264861,77.74824782,77.5701087,76.92403305,76.44312965,76.31326872,75.79932767,75.87355803,76.27477218,76.49935086,76.54650406,76.33860999,76.53083708,76.6403066,77.42107704,77.85669803,78.64455635,78.89488158,79.71149876,79.92773752,79.92376912,79.84313274,79.81759306,79.98209446,80.7201446,82.27696595,82.81964608,83.07863129,83.50722659,84.42751233,85.54443333,87.12273179,88.79056276,90.18861258,90.59761414,91.21276627,91.69626701,92.28847429,93.34446173,93.92262001,94.27755666,94.37001169,94.32222481,94.14342711,94.13843351,94.35224104,94.60067268,94.98214768,95.3623771,95.85409875,96.38577299,96.58074716,96.70507896,96.81931984,96.9683401,97.18370855,97.50208591,98.1473645,98.52332151,99.12857562,99.3344678,99.60525352,100,100.1372562,100.2180028,100.4889828,100.7187213,100.8225879,101.1307463,101.5547083,101.9724128,104.7937491,109.2728716,111.1353332,111.4363822,111.2108432,110.1032711,109.1229719,107.409307,105.937305,104.5151753,104.9233513,106.9433691,108.2628208,109.3674504,110.7045294,111.9011231
경기 서해안권 화성시,77.94439279,77.09223111,77.29566894,77.69168376,77.75213777,77.75336279,77.88148071,77.0819518,76.69943755,76.55708287,76.664959,75.91907629,75.72165868,74.95825294,74.10456031,73.59101661,73.54796834,74.06070743,74.39968962,75.01420731,74.96018244,75.70505265,75.83058535,76.00656103,76.17439284,76.18152947,76.25825465,76.490164,76.99595373,77.3427364,77.93810525,78.230165,78.74221794,79.83721762,80.91909627,83.85540028,89.85769014,94.83399326,97.37151264,97.7670997,97.78602208,97.52184997,97.17098743,97.35289857,97.78351089,98.04576102,98.28547503,97.97904515,97.10673182,96.92302287,96.95902167,97.17668801,97.7107943,97.2905761,97.50308292,96.61386738,96.51450905,96.50462767,96.47902556,95.71751255,94.67163736,93.21075197,92.40127118,90.77885032,90.74656207,90.66717836,90.8340512,91.60827197,91.76232606,92.62333216,93.33694455,93.656814,93.75661398,93.35123036,93.29024838,93.72054926,94.04724016,94.10641263,93.69428101,93.52409544,93.10311811,92.8950987,92.67597475,92.69209109,92.6909458,92.39336775,92.49443892,93.66957436,94.80661154,95.65766729,95.83547011,96.20218311,96.42499363,96.99857341,97.51512043,97.65304227,97.48619234,97.26965329,96.81041368,96.78283887,96.79773756,96.18106773,95.74285701,95.51714875,95.32290903,94.40363983,93.28602839,92.57179568,92.20634777,91.83219591,91.72277026,91.62664042,91.50337204,92.0006133,92.40976456,92.58457205,92.23795924,92.00899382,91.97180974,92.38890343,92.69098818,92.88843333,93.14792817,93.29085288,93.63384053,93.77416746,93.88121096,93.9054251,93.98616759,94.03128785,94.80102087,95.01787586,95.2902814,95.3583334,95.58662803,95.90248581,96.18213044,96.69813234,97.00110864,97.23147327,97.37904607,97.52374917,97.57932163,97.77918903,97.96393497,98.12757371,98.12609736,98.17182927,98.17324647,98.1325075,98.13422946,98.13902684,98.16994058,98.22726148,98.28605467,98.41405033,98.65357893,98.78776204,98.94479829,99.11214471,99.24854338,99.53477516,99.81190378,100.0042592,100.1367969,99.9981668,99.98939713,100.0054929,100,99.84021228,99.66065204,99.6347218,99.73750307,99.9035638,99.91227478,100.0111979,100.0452609,100.2590653,100.7236329,101.3009771,101.1480389,101.2307857,101.0946664,100.9495607,100.6717805,100.0132152,99.61528998,99.14133986,98.79624331,98.59312938,98.61154076,98.67773628,99.06977688
경기 서해안권 오산시,76.17623937,75.19975463,75.69750363,75.96737705,76.28376339,76.38584499,76.19075742,76.26439176,76.0060452,75.55174114,75.09828011,74.58161251,73.99130617,73.73041172,73.30147113,73.10704571,73.05936295,73.19576536,73.17946774,72.84713253,72.75314093,72.14528201,71.57339758,71.58429754,71.6297234,71.68458124,71.5561174,71.34443355,71.11318519,70.67090294,70.72499862,70.7183014,70.5512345,70.55933852,70.65819047,71.33591703,74.55985569,76.51838268,78.62819013,79.88845799,80.53156627,81.34977557,81.85404158,83.0437833,83.52715095,83.62312664,83.71282615,83.98482863,83.85353423,83.75320809,83.77709798,83.84036614,84.15091958,85.30538644,86.05654919,86.99657809,87.75561336,87.95437085,88.40062159,89.11894909,89.15371875,88.59421886,88.0180851,87.85100853,87.40428876,86.9774376,86.96466205,86.79289404,87.09179076,87.47511755,88.07240098,88.29780648,88.65071525,88.8849456,88.93800024,89.11679925,89.23856646,89.14289572,89.12192423,88.82926782,88.77551476,88.85173622,88.8008188,88.85924048,89.13637299,89.18506113,89.34415699,90.05661096,91.07695284,92.05627204,91.77564872,92.54010699,93.06792409,93.70650083,95.16850912,96.05818825,96.73987336,97.13038369,97.36639821,97.36639821,97.38989013,97.27937116,97.0834191,96.93620903,96.98741389,96.93485475,96.87074484,96.95323682,96.93639366,97.04848304,96.99541465,96.82249441,96.71974913,96.71279669,96.73077743,96.1459882,95.73384996,95.50679664,95.32921496,95.40130211,95.43476027,95.50077887,95.56749064,95.60402735,95.94558613,95.93470384,95.92693509,95.97834748,96.01082085,96.13002591,96.6439396,97.024878,97.28195975,97.20935097,97.30436203,97.86750006,98.03014334,98.34473199,98.64578468,98.81987776,98.86946557,98.93764205,99.02524724,99.23427026,99.50505703,99.68235109,99.65132143,99.66228731,99.62938408,99.55638869,99.56662723,99.56612707,99.57703722,99.63317837,99.71369109,99.8331725,99.9074687,99.93695795,100.0167725,100.0678737,100.0591514,100.1157561,100.1648481,100.1749104,100.2137303,100.1725422,100.1608746,100.1419889,100,99.89289389,98.87199246,98.33841435,97.79886283,97.01556356,96.45643828,95.91741735,95.36525127,95.16839866,95.1211373,95.09169398,94.72854995,94.32363544,93.89110209,93.63395445,93.31005832,93.07249836,92.36548973,92.21064366,91.80017465,91.59050667,91.44522018,91.34947515,91.18092013
경기 서해안권 평택시,67.94669395,68.08440549,67.94634914,67.94696286,68.14065189,69.169513,69.21125426,69.29459851,69.02959515,68.42167009,68.13390244,67.62949233,67.14373958,66.59137367,66.47921367,66.53367685,66.94120637,66.66022916,66.52025248,66.35509084,66.37043685,66.6238865,66.16654238,65.61025874,65.33614762,65.40651594,65.15792476,65.13442107,65.22741651,65.39399479,65.44060654,65.41045003,65.60357051,65.61275714,65.6183687,66.06419848,67.11875679,69.0311035,69.69335948,69.82154145,70.41315302,70.96652905,71.49181804,71.90501711,72.08543833,72.30158448,72.54879658,73.12486453,73.35259848,73.48854425,73.95825138,74.25433628,75.07331419,76.48992406,77.2603998,78.94134713,79.66762362,81.00567021,82.01580331,82.36644532,82.45101527,82.25380805,82.03298452,81.95461987,81.55540107,81.37982242,81.21563208,81.33420685,81.36543129,81.49822116,81.85266526,82.14240874,82.17663645,82.20584949,82.19838997,82.57684647,82.82643589,83.10765252,83.11982278,83.0892313,83.00981437,82.99351401,82.98278678,83.10564709,83.30394218,83.46254089,83.83621503,84.76254275,85.49202483,86.40655202,86.42959708,86.92021017,87.14874087,87.85255996,88.72835861,89.76844875,90.3231487,90.91263242,91.11260961,91.17549251,91.42619959,92.66507631,93.40232805,93.73672127,93.61582783,93.92782238,93.93841455,93.94098002,94.10252125,94.02564256,93.96646302,93.87332546,93.75481882,93.77657762,93.75602016,93.93667715,93.80021195,93.66612702,93.60737376,93.70093962,93.77510119,93.91723093,94.08094636,94.30449114,94.43286042,94.39168014,94.47659779,94.49660854,94.43429805,94.89622314,95.20413385,95.54259396,95.96113798,96.24669543,96.62876722,96.82481795,96.91163313,97.21998437,97.58016816,97.97967985,98.30246183,98.58209904,98.77853047,99.04442217,99.40034779,99.59324556,99.63393371,99.68752099,99.69528404,99.66897623,99.66839908,99.62915345,99.62912012,99.63532192,99.71113179,99.88462381,100.0654625,100.1750068,100.1639365,100.1921565,100.2324188,100.3533186,100.5158185,100.4519304,100.4770211,100.2971824,100.2746684,100.2252975,100,99.53008574,99.09873528,98.79743872,98.47705874,98.10342198,97.57478649,96.49160376,95.25819028,94.59253536,93.70614555,92.92327928,92.24427797,91.95831304,91.71359694,91.53850174,91.16830977,90.18183515,89.26807303,88.47825431,87.43192753,86.87056041,86.45806044,86.10970653,85.77677833
경기 동부1권,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.67560452,97.56909072,97.22201105,96.81418515,96.17391131,95.47127118,94.79833156,93.76403167,93.22614736,92.96320687,92.44342701,92.02482123,91.47693857,90.99679905,90.73163699,90.80442385,91.00611339,90.89102131,90.60621689,90.39163382,90.26721698,90.67943196,90.80240368,90.72227035,90.9340739,91.16943003,91.46108527,91.47474937,91.404247,91.31465216,91.22336692,91.22580331,91.44554959,91.68379393,91.84773389,91.89815574,91.98039877,92.1644695,92.52865282,93.30931884,93.95151712,94.52436821,94.96660869,95.24088137,95.70609596,96.28130257,96.805739,97.18835308,97.24249208,97.27731902,97.31775293,97.38152865,97.41021101,97.47430285,97.57825667,97.74307023,97.884028,98.1049816,98.39202173,98.42759045,98.42092161,98.42867429,98.45616986,98.58500376,98.78894823,99.10145801,99.32625761,99.57146963,99.6901509,99.86041274,100,100.0159049,100.0397902,100.0886407,100.3639554,100.5293907,100.6607058,100.7305661,100.8070004,100.9615412,101.5958504,101.913328,102.2088399,102.3728861,102.3076085,102.2226072,102.0450177,101.8145205,101.6611702,101.5107461,101.5708791,101.7583112,101.89341,102.1503138,102.5611846
경기 동부1권 남양주시,70.29186215,70.14955001,70.05775505,70.07458158,70.16987534,70.04403301,69.6794758,69.33883418,69.31385404,68.72167883,68.20906877,67.91462904,67.21593856,66.79604064,66.63805899,66.73969765,66.91307664,66.98023743,66.92233136,66.86854912,66.8861692,66.9533335,67.05459806,67.07521807,67.0890873,67.23577688,67.4332445,67.88678282,68.10746246,68.26719259,68.87530043,68.97827325,68.87967209,69.19815628,69.56699971,72.41600086,77.84749279,81.52047476,84.04824226,84.92333709,85.67176397,86.70017622,86.85919265,87.15975867,87.69981207,87.99415341,89.63851985,90.96001669,91.89020571,92.554058,93.47981671,94.37797107,95.88352104,97.87506673,100.0557868,102.9415699,104.6283788,105.7080803,105.9919662,106.3073033,105.8011306,104.3289496,102.9355032,102.2190827,101.2230931,101.1641258,100.8791635,100.8684776,101.1124407,101.4643069,102.8819664,103.1690371,103.2828878,103.1347478,103.0181697,102.796863,102.7061441,102.5610398,101.7938437,100.6898002,99.45881665,98.74947589,98.49999588,98.44628122,98.60673832,98.65231183,98.71251984,99.02851355,99.29311881,99.70589796,99.81118632,99.73954644,99.74840344,99.74638657,99.56056563,99.52207478,99.49369662,99.24825986,98.9870585,98.77573842,98.1729476,97.6248272,96.6970547,95.92654983,95.38296531,94.52121974,93.88120826,93.7123717,93.27567613,92.80009799,92.50425331,92.11617901,91.83754349,91.74749973,91.91494006,91.73980048,91.4169064,91.21280902,91.02432926,91.31949287,91.38931711,91.4124803,91.64521106,91.90902005,92.27054096,92.34406582,92.27889357,92.14446708,92.02723178,91.99571911,92.21128166,92.38174597,92.43558699,92.47552613,92.55595062,92.68372373,92.9009562,93.45935427,93.94990479,94.37051498,94.76278925,94.97277929,95.41300299,96.01350079,96.61247142,97.09830102,97.16306318,97.22053744,97.28854285,97.38207354,97.4199151,97.4966812,97.6119555,97.8023557,97.95039636,98.17732539,98.53682321,98.56450304,98.5603682,98.56559311,98.58796229,98.72112275,98.8828625,99.18714945,99.44935347,99.62950748,99.73848153,99.85388738,100,100.0100352,99.9213008,99.74131934,99.7094522,99.6779161,99.63472888,99.61497302,99.59320814,99.57104008,99.5350857,99.56871703,99.62162522,99.71810375,99.72100373,99.71632195,99.66942109,99.64585748,99.57016316,99.57942925,99.52323714,99.63742249,99.59581987,99.60085499,99.64915245
