지역,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08
부산 중부산권 수영구,70.16163927,69.35525232,69.08641418,68.79030374,68.58306122,68.34798437,68.20892804,67.72287386,66.79530996,66.52200812,66.47635981,66.24876924,66.08245653,65.65394045,65.5614273,65.3192715,65.67953534,66.49769793,66.98188142,68.60674974,68.60032449,68.44795691,68.34057574,67.5395722,67.02423458,67.03407466,66.95545567,67.83503283,68.19112686,68.33966354,68.32601126,68.24538192,68.24235018,68.489028,68.53426246,68.79560352,68.97704776,69.51330695,69.80378901,69.94437595,70.13684654,70.25032837,70.09791896,70.10988257,70.08569459,70.3284147,70.47379888,70.3157847,70.46466362,70.47307659,70.68212793,70.87985805,70.99257965,71.11486321,71.45823735,71.69009575,71.68540602,71.7609505,71.79794956,71.9425511,71.9684228,71.63619763,71.49786598,71.42128069,71.40546455,71.9044983,72.09838678,72.20053846,72.4823182,72.83732927,74.49049736,74.72900856,75.23237323,76.02003934,76.20251428,76.5029396,76.83735957,77.44917295,77.92953873,78.56692349,78.65255279,78.78255028,78.85354813,79.17791891,79.81369962,80.67000355,81.51167349,82.38187492,83.4871816,85.76344356,85.84934548,86.53710165,86.99075885,87.68951106,88.41184479,89.0723778,89.91371403,90.22009519,90.03649598,90.03649598,90.24223198,90.03782409,90.03673941,89.85328715,89.89830966,89.81963044,89.97286428,89.98032897,90.00271667,89.924683,89.86357614,89.85754476,89.76249946,89.80592748,89.83652819,89.66783318,89.49687215,89.38290127,89.58261081,89.58954663,89.68239326,89.76841708,89.89129231,89.93050798,89.98449415,90.08208971,90.18640486,90.299145,90.45484523,90.50879334,90.61806031,90.83973896,91.00463397,91.12766606,91.30971482,91.65540095,91.79783474,92.1618671,92.41160844,92.66385597,93.17644463,93.27036394,93.3925445,93.61455675,94.07994388,94.18212227,94.2289765,94.2376887,94.25284802,94.30379706,94.37917877,94.55220499,94.72148647,95.23688845,95.69248442,96.40634033,97.10649866,97.62110766,97.8458176,97.92052548,98.05459706,98.25464197,98.71720383,99.1081876,99.43429235,99.70063537,99.86095397,99.95035845,100,100.0423729,100.0499958,100.0534369,100.0553037,100.0097423,99.99060336,99.9849885,99.93954535,99.87398814,99.85361647,99.81122856,99.79762653,99.66958102,99.58004613,99.56638189,99.38529291,99.28541352,99.25638418,99.15914273,99.12584106,99.04679845
부산 동부산권,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,92.10955396,91.75197526,91.70709761,91.52108666,91.36828876,90.99958286,90.62178821,90.14092899,90.03548121,89.98000778,89.96677733,89.78373022,89.60224724,89.37112468,89.15059702,89.22479111,89.28088765,89.25770969,89.14650615,89.07415137,89.05101315,89.13521426,89.2215121,89.27720148,89.30987826,89.35222631,89.40246351,89.44416248,89.4786318,89.4904821,89.55846981,89.66164595,89.76458268,89.93941205,90.03047712,90.14917491,90.26551211,90.44428589,90.7022132,91.13648308,91.49047227,91.88822293,92.17743177,92.37405895,92.75756546,93.28761978,93.90214719,94.13221476,94.21057359,94.29118798,94.39307739,94.60109239,94.76941212,95.08268122,95.38751263,95.87674266,96.362967,97.03788941,97.71705163,98.09918415,98.28361927,98.39228768,98.50287246,98.70436531,99.00058145,99.35847531,99.65743258,99.86707335,99.94427737,99.97009059,100,99.98828293,99.89689488,99.75076991,99.64077906,99.49980299,99.3446242,99.12259054,99.05694027,98.79365021,98.6508434,98.55351674,98.31322533,98.09271849,97.87771609,97.68135151,97.52330238,97.28025981,96.95242897,96.73581239,96.55222129,96.41884091
부산 동부산권 해운대구,61.51373952,60.63775797,60.39525525,60.18323812,60.38911101,60.15522603,59.93096574,59.82614797,59.34122697,59.12083738,59.20427844,59.07652202,58.69447143,58.39713337,58.30755205,58.18507353,58.42244671,58.4544247,58.46515043,58.37307642,58.15115394,58.15050605,58.10304606,57.6426324,57.58970193,57.55340213,57.21454539,57.20201358,57.19078212,57.01993181,56.80660219,56.63854554,56.33471064,56.31447812,56.35261457,56.38256143,56.48307669,56.4653584,56.48463323,56.62505954,56.72353095,56.80864853,56.83371823,56.86131631,57.01844206,57.10113049,57.33152252,57.70364948,58.53805078,59.24361741,59.80377342,60.3238812,61.65451909,62.90770535,63.76248808,64.82890391,65.82118203,66.29439883,66.89426286,67.1819265,67.23780572,67.26065631,67.18100644,67.24304005,67.40400053,67.44896838,67.65111352,67.73240725,67.94964404,68.25704051,69.30562247,69.9007057,70.80247063,71.262484,71.60500421,72.71278762,73.56303183,74.49214166,75.11613853,75.5831665,76.07607378,76.58081563,76.87443514,77.50147803,78.55014585,79.60102692,80.94368312,82.60675439,84.75315661,87.36035759,87.99324667,89.01529861,89.79561831,90.75768906,91.86220534,92.49866322,92.78409657,92.89078634,93.00605279,92.01525435,91.74881248,91.28051577,90.83638055,90.45571563,89.87727684,88.99017199,88.78395816,88.79583718,88.87460099,88.52199972,88.11271006,87.62740517,87.12970395,87.26911546,87.36134931,87.35234582,87.1635919,87.06764112,87.01914988,87.12503143,87.25247988,87.3400226,87.36681648,87.42387294,87.45543476,87.45323797,87.44702322,87.43710678,87.54047163,87.73754133,87.92298574,88.12808951,88.26416522,88.42619611,88.59382669,88.82157506,89.15203365,89.81295709,90.34074062,90.8485272,91.19093201,91.41097329,91.9175269,92.69467131,93.42220984,93.54205504,93.56356312,93.54099904,93.52355031,93.70890929,93.83498683,94.29704408,94.70224679,95.41196147,96.18299186,97.14977495,98.05246615,98.49686642,98.68099454,98.72403717,98.78978546,98.86916273,99.13068465,99.47702373,99.85097024,100.0586946,100.0286249,100.022481,100,99.92966034,99.75915872,99.42189312,99.22860063,98.96624792,98.73455307,98.30851185,98.18431398,98.00331406,97.72895149,97.56483638,97.0655124,96.64962734,96.35881868,96.04955531,95.93228299,95.77382546,95.38064447,95.05362137,94.81157536,94.55105573
부산 동부산권 금정구,79.07690902,76.94365181,76.0855669,76.24685329,76.31621669,76.70984555,76.45425386,75.93215484,75.37752952,74.7246123,74.61536419,74.42690897,74.11361421,73.9854221,73.74449009,73.75807327,73.6145521,73.5131203,74.72912725,74.25614266,73.63614209,72.93617271,72.80384798,72.52641557,72.43445727,72.34196862,72.21988257,72.51861688,72.45082987,72.1750517,71.92313318,71.6030918,71.22260555,71.01481035,70.79821138,70.77674187,70.84584732,70.84097526,70.81560139,70.84385792,70.94389222,71.56721989,71.55693662,71.57219955,71.56949105,71.53054595,71.53880975,71.52377869,71.52313175,71.52584504,71.56543165,71.58542094,71.7518743,71.96053466,72.04009652,72.19725366,72.41556113,72.41996835,72.54210572,72.51808424,72.45909389,72.28303011,72.2254104,72.19236023,72.22495916,72.24213128,72.33933232,72.35542523,72.44676895,72.50629826,72.96866962,73.34444811,73.55307208,73.63157202,73.78817812,74.0432713,74.58558236,75.14671293,75.48887814,75.73737889,75.80826632,76.04118825,76.25125101,76.57116257,77.32929157,78.12737401,79.43160998,80.92662289,82.20333036,86.5137578,86.28294665,87.46305428,88.61038667,89.66090025,90.64099588,91.19427497,91.56009983,91.82941903,91.82941903,91.82941903,92.02510204,92.01459021,92.20777407,91.86070118,91.57218737,91.35671011,91.32345328,91.26537498,91.24679806,91.22384941,91.19061329,91.1406013,91.0634631,91.14600708,91.16071679,91.13523591,91.09226717,91.06643854,91.08222865,91.18730828,91.26688234,91.29147077,91.30204211,91.33660995,91.39331934,91.47743914,91.54156017,91.56676119,91.60887678,91.617828,91.67452855,91.86642562,91.93560921,92.10694897,92.21881596,92.445907,92.71531088,93.09639064,93.42868898,93.67214042,93.93729484,94.16545768,94.41642169,94.67005395,95.04590243,95.21778031,95.31914591,95.46581785,95.64619346,95.86365591,96.0679737,96.26617314,96.4940471,96.74314265,96.92666627,97.24156631,97.58790118,97.85068593,98.0343412,98.17548827,98.36159826,98.66689937,98.94205118,99.26227332,99.50504497,99.66669041,99.8426066,99.90091137,100,100.0494139,100.0325274,100.0119005,99.93495738,99.90718171,99.81023179,99.72608149,99.68492999,99.37575147,99.25544681,99.21385452,99.17621268,99.07063618,98.93940121,98.83562553,98.70925359,98.52167831,98.27310939,98.16484603,98.09217702,98.02793453
부산 동부산권 동래구,72.25162115,71.77778957,71.29855979,71.11262499,71.20381957,71.24630315,71.3733587,71.07855147,70.89756356,70.6255705,70.52562527,70.44908344,70.63117683,70.52537011,69.96082477,69.89652992,69.93301825,70.02102671,70.13528617,70.31606052,70.87475635,71.37730571,71.46546482,71.55089991,71.61490825,71.57116627,71.73715259,71.83776027,71.96361666,71.95743992,71.72557822,71.62620901,71.66239187,71.66644859,71.62378301,71.28735505,71.2601831,71.19126431,71.10118443,71.05479494,71.01651733,71.03206877,71.09032896,70.80660185,70.65504398,70.55994715,70.60900296,70.63263109,70.55208133,70.58099435,70.54159923,70.58528296,70.70019863,70.7820585,70.81555492,70.93644669,71.07645067,71.15369697,71.31751123,71.45066663,71.60927584,71.72506534,71.62970072,71.6786865,71.9918861,72.08274459,72.17618574,72.19735324,72.28714906,72.50784524,73.01665511,73.21293363,73.8512676,73.98454869,74.2718911,74.63357374,75.23584309,76.21473655,76.84117222,77.27290288,77.88420224,78.19186405,78.7711091,79.20137097,80.18701285,81.16188282,81.80447021,82.81789439,84.36735731,85.7398294,86.07343996,87.01056267,87.98131559,88.66883519,89.43834018,90.03760618,91.46273687,91.70742844,91.74775477,91.78202941,91.82195056,91.82964675,91.76950611,91.33786448,90.98969614,90.70705921,90.61753819,90.44819199,90.32929213,90.25848735,90.20940429,90.19517829,90.19093569,90.21889266,90.25125598,90.24532621,90.18716411,90.09831914,90.07496676,90.11059306,90.15975413,90.19658043,90.25553741,90.29066963,90.3584536,90.42878612,90.49223867,90.51887444,90.55931307,90.63317597,90.66922658,90.81026619,90.8650669,90.8987098,90.97505825,91.08691662,91.2703591,91.49297821,91.66502934,91.98134507,92.17162516,92.24803328,92.47204705,92.91092843,93.64151696,94.0954353,94.20626267,94.31667585,94.52256093,94.78943882,94.9899141,95.20843639,95.45336401,95.86013542,96.30733429,96.94434896,97.54596518,97.95982115,98.0998062,98.24775727,98.33964742,98.5865189,98.87161807,99.26752721,99.53147619,99.78004125,99.89691188,99.93255215,100,100.0416326,100.0330002,100.0118818,99.99590975,99.99267405,99.90734486,99.77268651,99.75147241,99.33908923,99.32406749,99.25761379,99.13758572,99.03731363,98.76710836,98.58122263,98.33186993,97.83785224,97.44172315,97.26979097,97.08445622,97.05021736
부산 동부산권 기장군,71.17562287,70.27489199,69.77488755,70.63436403,70.59171082,71.03976161,71.03976161,71.07066195,71.08575673,70.97099542,70.56848002,70.26016529,70.22985974,69.7056742,69.56870153,69.34536317,69.14379436,69.17048007,69.08433259,69.05331112,69.04026582,68.73497162,67.49341988,66.9735701,66.12971401,65.59934108,65.57505904,65.0561963,65.04238188,65.04238188,65.04238188,64.94864093,64.94864093,64.89844822,64.92247972,64.89392856,64.89392856,64.89735623,64.87957282,64.90098365,64.87582569,64.87582569,64.87582569,64.89731342,64.89731342,64.88266178,64.88266178,64.91574703,64.95961063,64.95961063,65.04449943,64.72595385,65.44835264,65.62509484,65.65244129,66.90089622,66.9661846,67.86318218,68.40936043,68.48900428,68.68955357,68.76005283,68.77747683,69.21709015,69.21709015,69.49962283,69.85027359,69.87634593,69.87634593,70.24294743,70.54900375,71.12275835,71.47158255,71.77907096,72.05516974,72.71906608,73.3918736,74.11280608,75.24025593,75.91257917,75.97562083,76.41087311,77.08493993,78.43838922,78.79300938,79.03379028,79.54175142,80.29467007,81.28731779,83.21597069,82.43208323,83.87513404,85.13350557,85.62308971,86.42766132,88.35953568,89.78001366,89.91191961,90.32506626,90.5327677,90.51767078,90.48553364,90.35929759,90.19516475,90.41411453,90.42171575,90.53498997,90.54815564,90.46290732,90.24767121,90.27393177,90.01530083,89.98798604,89.88326507,89.96346009,89.82627368,89.71447854,89.67345701,89.6595617,89.73924805,89.77182069,89.82702595,89.8653279,89.88436035,89.94726825,89.98269608,90.03075824,90.05924231,90.12317016,90.14847378,90.21194014,90.30691118,90.36686324,90.40918364,90.45006515,90.50805934,90.66337787,90.92682765,91.15670686,91.7108946,92.06803003,92.36780763,92.915608,93.34715592,93.81472554,94.06258645,94.21534961,94.44374403,94.57706363,94.7245034,94.89813274,95.13504912,95.38000178,95.77496449,96.00085471,96.50026773,97.24295937,97.59181305,97.86195272,98.03870389,98.18450707,98.48684515,98.94896144,99.33945971,99.57587415,99.80560873,99.95854351,100.0051618,100,99.95470012,99.81261298,99.78465711,99.69163663,99.45732873,99.29931518,99.28749739,99.27350839,99.12086906,99.10066624,99.04969683,99.01489371,98.96488127,98.92157807,98.87298475,98.70660493,98.572445,98.41881786,98.25737319,98.05904927,97.99877938
부산 서부산권,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,96.90087654,96.62928114,96.14977388,95.64576538,95.15392371,94.52605955,94.0106502,93.5046103,93.07023145,92.84834524,92.63463757,92.23120514,91.87654745,91.75697304,91.74534456,91.9458768,92.08897368,92.11115215,92.08213424,91.9564203,91.92014308,92.31673978,92.47687551,92.60098932,92.66951996,92.77730045,92.8957646,92.86723782,92.86843534,92.8636542,92.87203394,92.91127858,93.01909223,93.18381289,93.31661615,93.41988412,93.39571957,93.43438868,93.66057256,93.89861296,94.1115873,94.3143911,94.42337109,94.47896096,94.59173092,94.68493342,94.99532014,95.06295156,95.07767348,95.11552398,95.14190521,95.20517793,95.33191414,95.40921491,95.50798936,95.63211327,95.81308789,96.34260204,96.91510418,97.38488919,97.69828332,98.02650131,98.29535968,98.6640726,99.07879996,99.4068618,99.67724171,99.85028858,99.94423357,100.0059095,100,99.97866861,99.87816768,99.78065526,99.70265468,99.61817164,99.45576246,99.31091161,99.04303955,98.61978834,98.38764582,98.25617048,98.0678246,97.86325838,97.59223391,97.45124009,97.15111554,96.74777383,96.45092286,96.08831455,95.79684562,95.62548245
부산 서부산권 북구,67.05859649,66.41529086,66.20316656,66.12024046,66.00778885,65.92750222,65.92349305,65.57022823,64.89267576,64.23456597,63.78255584,63.56445864,62.9087626,62.14909273,61.81630827,61.90214307,61.8833122,61.85803697,61.63766166,61.27693955,61.10226177,61.037406,61.23668066,61.11181602,61.24140745,61.56579709,61.61172196,61.61127724,61.40210868,61.36672564,61.18637777,60.91195009,60.79047465,60.77665593,60.78994938,60.85269485,60.78828953,60.74085806,60.6581955,60.53611054,60.33989084,60.24926534,60.11098796,60.05878922,60.15365501,60.19514557,60.33646735,60.40149684,60.43362144,60.60000006,60.54902219,60.77211559,60.96993498,61.18809851,61.29331577,61.50325482,61.49610993,61.67580756,62.11536839,62.34930632,62.38044872,62.34449367,62.22901533,62.28561524,62.28524335,62.30453231,62.71091475,62.62738189,62.67253596,63.12220532,64.05426043,64.47922413,65.71665453,66.19230989,66.68260446,67.26154408,67.8962728,69.16864668,70.29674659,71.22610716,71.92680385,72.67046343,73.49824115,74.75775457,76.50557963,78.33695019,79.70136154,82.13806679,84.37597216,89.66389799,90.56661754,92.05270707,92.83732646,93.51522831,94.77440595,95.73167039,96.38389735,96.77808766,96.62482987,96.13936598,95.10017147,94.52050064,93.66001888,92.85861718,92.24860742,91.60996525,90.78488018,90.55627686,90.49015812,90.1367889,89.91775145,89.94209286,90.21263809,90.8054848,91.08686566,91.37587766,91.62210121,91.74600308,91.78899192,92.00770834,92.27334634,92.51502971,93.0576738,93.32286222,93.622202,93.61570211,93.6673122,93.67056725,93.63361713,93.656592,93.76648783,93.9425665,93.91604523,93.88214626,93.85805432,93.90931262,94.01484685,94.17974642,94.34860475,94.49810474,94.56963224,94.68888158,94.86629843,94.97195558,95.21374098,95.16053775,95.18917709,95.24688966,95.29660987,95.33392983,95.46093579,95.51073105,95.59129818,95.73343665,95.97573565,96.55926274,97.09429311,97.59411214,97.86336533,98.1514482,98.37965518,98.67607255,98.949002,99.22548628,99.49080719,99.66057655,99.80602687,99.93524527,100,99.97846451,99.89873869,99.83342062,99.73477918,99.62784253,99.47540185,99.2754324,98.8194219,98.34814283,98.07459992,98.023853,97.79362925,97.42944812,97.03544041,96.79762548,96.34850197,95.82436233,95.45068348,95.11583905,94.80156331,94.63744924
부산 서부산권 강서구,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,95.67901406,95.67901406,96.24823547,96.24823547,96.24823547,96.24823547,96.24823547,96.52038945,96.30523923,95.95977911,95.75518789,95.73863912,95.4649031,95.41342802,95.13019988,94.8757545,94.70547278,94.55903242,93.98724028,93.47051388,93.18963219,93.54127888,93.72114532,93.72114532,93.46409779,93.47108098,93.65101977,93.59915761,93.64413366,93.65809086,93.69800017,93.75657454,93.82935712,94.08400139,94.22900906,94.31809371,94.30254737,94.33908218,94.7528264,94.91215965,95.0027833,95.02845157,95.03693658,94.95890272,94.83514472,95.00553997,95.10009627,94.98855271,94.95183898,94.82555922,94.87336054,95.01993084,95.13886134,95.29838985,95.4418932,95.49043673,95.65842578,96.06870627,96.44626716,96.90339141,97.19047486,97.41851736,97.6640362,98.20033984,98.86311426,99.12496529,99.3000008,99.52267199,99.67718837,99.82966978,100,100.0370164,99.88154595,99.73121195,99.69157948,99.65060699,99.54310489,99.51544953,99.46568194,99.21542963,99.20923167,99.1773228,99.15327485,99.13484931,98.90216383,98.75926288,98.5811447,98.28696262,98.10082687,97.86181144,97.70399233,97.59112045
부산 서부산권 사상구,63.43275218,62.41548033,62.17962803,62.09250118,62.45895245,62.66776334,62.70835636,62.46227661,61.84815092,61.64298823,61.23547543,61.23378411,60.89503419,60.44752946,60.31140807,60.1624737,59.91932224,59.88164021,59.9230126,59.67460456,59.96773884,59.88733407,59.66625202,59.57808329,59.25963869,59.20436564,59.13141719,59.00095981,59.16429512,59.20509317,59.0758688,59.01853515,58.93458575,58.87302203,58.61022119,58.79078958,58.82556948,58.90700781,58.84386086,58.96531964,58.88026109,58.94701175,59.00982784,59.05617776,59.08404904,59.0799836,59.18254552,59.25122601,59.31755817,59.43121847,59.59372596,59.60393491,59.8156016,59.8991652,60.14184133,60.3724651,60.71512568,60.74755468,61.02460738,61.19880095,61.31838326,61.45026619,61.56910858,61.67474334,61.84742289,61.96529292,62.15094163,62.25552405,62.38157925,62.5815407,63.39835916,63.63478277,64.19568073,64.96117482,65.27269153,65.6945676,66.86741441,67.88786644,68.91276771,70.35384788,70.76742517,71.35881084,72.58267748,74.19595007,75.86326772,77.43211655,78.83450345,80.85138781,83.31203495,86.80287343,87.81303382,88.82195426,90.19103168,91.28064534,92.33517628,93.10071409,95.03674407,95.05143025,95.48863435,95.35334515,95.26373644,95.12778189,94.89495656,94.33767381,93.87749088,93.44261448,93.26601728,93.15589512,93.1530072,92.80960709,92.4696467,92.27145044,92.23811743,92.24281507,92.29586152,92.20122843,92.06960779,91.94352106,92.00120649,92.25272916,92.30600815,92.4678798,92.50769328,92.53940681,92.54854345,92.47376425,92.45904379,92.51355166,92.56847816,92.65048644,92.73319578,92.84059569,93.02688588,93.31015328,93.34278844,93.39319544,93.62410312,93.99565897,94.28867318,94.66996039,94.85245121,94.94935538,95.00870195,95.06982802,95.57516602,95.86367494,95.83836316,95.87732316,95.94890065,96.06078191,96.16627741,96.26117049,96.30467969,96.43856314,96.56075498,96.9665087,97.65765346,98.04751176,98.32597346,98.54020141,98.73652967,98.96672924,99.30895713,99.53211005,99.72220628,99.87615142,99.92367586,99.98035239,100,99.96285218,99.83332511,99.70651879,99.71063856,99.66765179,99.45065344,99.37106557,99.09386272,98.67973756,98.30665517,98.26213866,98.00523073,97.76991568,97.3802735,97.22085827,96.84466564,96.37615402,96.02619622,95.70013397,95.4382427,95.32607282
부산 서부산권 사하구,71.91192634,71.23588516,70.78494596,70.72655977,70.57106436,70.56823391,70.46973986,70.03788,69.46008801,68.81734039,68.61535577,68.46986139,68.03132445,67.72588484,67.46419312,67.41431082,67.54982227,67.57994544,67.24065683,67.19887318,67.15873613,66.96488719,67.00005807,66.98521563,66.87330897,66.77622392,66.73834985,66.7046761,66.85440422,66.92091988,66.82120575,66.79964237,66.75435292,66.76769377,66.95766631,66.96966416,66.96892909,67.03798509,67.16581902,67.03629138,67.10488695,67.1058564,67.08179712,67.06340041,67.06340041,67.08789415,66.92756038,66.93572569,66.87066991,66.61240275,66.57217793,66.44810247,66.4954385,66.64917899,66.71843141,66.76748006,67.22575467,67.54021572,68.1350574,68.57852174,68.89522317,68.94503132,68.85365546,68.83656436,68.85234446,68.997117,69.20585148,69.61527015,69.81386789,70.05335476,70.46241987,70.95154548,71.62562923,71.98983702,72.235668,73.12864857,74.24058203,75.42785233,76.35410139,76.62766007,76.98730068,77.46085796,78.01774856,78.97341755,80.23804921,81.29683453,82.40159146,83.90339254,86.06284092,91.62837311,91.69066895,93.32351804,94.82877687,95.81377063,96.90941215,97.72480875,99.02748869,99.19277703,98.0878713,97.81403894,97.25588918,96.47487169,95.96477703,95.30302464,94.73234595,94.14523662,93.75288318,93.48018795,93.03387278,92.49789234,92.03666649,91.86857823,91.74028337,91.90072152,92.06854658,92.03143471,91.99012726,91.77677667,91.67075768,92.27775214,92.44080505,92.48895083,92.34338161,92.42301269,92.49468429,92.48725862,92.46155046,92.40987503,92.40960275,92.42729039,92.55601271,92.73674308,92.92777175,92.99740777,92.9348842,92.95859188,93.21980661,93.43253365,93.64526114,93.80114498,93.91414303,93.91399383,94.05032529,94.13878148,94.42419343,94.48851333,94.52658947,94.57794302,94.55144588,94.59016396,94.73167926,94.80572529,94.94681022,95.0636416,95.23242228,95.82039486,96.39246916,96.89004632,97.2689246,97.72576394,98.08060392,98.56241831,99.09028284,99.54440174,99.89168985,100.0688439,100.134905,100.1217176,100,99.97336838,99.88756693,99.79441868,99.6725577,99.57003744,99.41876216,99.24996465,99.09470034,98.66215386,98.49562879,98.21265497,98.0610459,97.9669288,97.86586007,97.8205768,97.66392635,97.37665609,97.14986816,96.70604894,96.37911748,96.14803721
대구,68.7271305,67.8750745,67.35936803,67.28173522,67.48503826,67.46005569,67.36497396,67.20275168,67.10824759,66.81698631,66.8295691,66.77609282,66.61407071,66.47267607,66.46445083,66.51298841,66.79411747,67.56085164,68.30986195,68.89788499,69.34479615,69.84551823,70.41683559,70.68388765,70.87148417,71.19628688,71.48670078,71.69633576,72.15522476,72.39530424,72.65530753,72.68953535,72.54649255,72.47952007,72.56691179,72.60658635,72.70809919,72.75033631,72.71435645,72.62709935,72.49315098,72.27759441,72.29005099,72.12737763,72.10298003,71.99893542,71.93924721,71.96657212,71.96276485,71.87980436,71.80686724,71.84056743,71.82759083,71.80739455,71.73414293,71.60458579,71.55569812,71.46427689,71.3481037,71.19936176,70.91531352,70.31782197,69.78273001,69.33260201,69.05640877,68.8605847,68.87605299,68.83140819,68.85983359,68.87304171,69.07907904,69.24893351,69.36387073,69.48102886,69.5458845,69.62403139,69.64337887,69.78254501,69.84193144,69.82639976,69.81249336,69.86161862,69.95428042,70.11976008,70.36802212,70.55128916,70.78013405,71.34475323,72.00706947,72.8001622,72.93834748,73.49990563,73.95410409,74.516361,75.21391807,75.7225562,76.5207037,76.89856391,78.10164995,78.39802933,78.77567841,79.10968223,79.29330742,79.35334879,79.44225723,79.67514187,79.80299673,79.96086377,80.16476699,80.69091725,81.13991351,81.30667683,81.51388173,82.22026733,82.83890266,83.56242594,84.53433981,85.06365886,85.47896082,86.10410397,86.83635558,87.83513619,88.88827259,89.48541298,89.97200438,90.42871167,90.76928804,90.94279868,91.12856547,91.39157895,91.79815742,92.19621235,92.75122284,93.34759895,93.78124069,94.20452297,94.67160957,95.49968901,96.25215801,97.12575105,97.88478385,98.66701414,99.62971877,100.3293415,100.7837511,100.7792848,100.6423808,100.444519,100.2131951,99.98170738,99.85824859,99.59087509,99.44363711,99.23355504,99.11013497,99.03716786,98.99137258,98.92793974,98.85689216,98.78202993,98.72973794,98.68713178,98.59682971,98.60095107,98.68143226,99.13111705,99.45308551,99.73678548,100,100.2055397,100.4558195,100.6197052,100.8207935,101.1512695,101.4117787,101.5751117,101.7208294,101.9105124,102.2753585,102.8476377,103.3964629,103.8554098,104.0062826,104.0878635,104.1382288,104.157182,104.2248593,104.2593013,104.2741615,104.3015167
